bank,meeting_date,meeting_id,current_decision,current_rate_change_bps,current_policy_rate_after,current_confidence,extraction_method,needs_review,review_reason,qc_priority,suggested_decision,suggested_rate_change_bps,suggested_policy_rate_after,suggested_confidence,suggestion_reason,matched_pattern,matched_excerpt,source_title,source_url,notes
ECB,2024-09-12,ECB_2024_09,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,cut,-25.0,,0.85,explicit cut bps,"\b(cut|reduced|lowered|eased|decreased)\b.{0,90}?\bby\s+([0-9]+(?:\.[0-9]+)?)\s+(?:basis points|bps)\b","our instruments within our mandate to ensure that inflation returns to our medium-term target and to preserve the smooth functioning of monetary policy transmission. We are now ready to take your questions. * * * I have a question on the decision to cut by 25 basis points versus 50 basis points. Why did you go for 25? And my second question is: looking into the future, given that the Fed also is going to start to cut, the macroeconomic picture is gloomier than before. Inflation is coming back. Is the market right to",Monetary policy decisions,https://www.ecb.europa.eu/press/pr/date/2024/html/ecb.mp240912~67cb23badb.en.html,
ECB,2024-10-17,ECB_2024_10,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,cut,-25.0,,0.85,explicit cut bps,"\b(cut|reduced|lowered|eased|decreased)\b.{0,90}?\bby\s+([0-9]+(?:\.[0-9]+)?)\s+(?:basis points|bps)\b","n the US election. You mentioned trade tensions as a risk, but can you elaborate how you think a return of Donald Trump to the White House and his plan to impose tariffs will alter the outlook for growth and inflation in the euro area? We decided to cut all our rates by 25 basis points because we believe that the disinflationary process is well on track and all the information that we received in the last five weeks since our last monetary policy decision was heading in the same direction - lower! Whether you looked at inflation n",Monetary policy decisions,https://www.ecb.europa.eu/press/pr/date/2024/html/ecb.mp241017~aa366eaf20.en.html,
ECB,2024-12-12,ECB_2024_12,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,cut,,,0.75,strong cut keyword,\bdecided\s+to\s+(?:lower|reduce)\b,"of the ECB, Luis de Guindos, Vice-President of the ECB Frankfurt am Main, 12 December 2024 Jump to the transcript of the questions and answers Good afternoon, the Vice-President and I welcome you to our press conference. The Governing Council today decided to lower the three key ECB interest rates by 25 basis points. In particular, the decision to lower the deposit facility rate - the rate through which we steer the monetary policy stance - is based on our updated assessment of the inflation outlook, the dynam","Christine Lagarde, Luis de Guindos: Monetary policy statement (with Q&A)",https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2024/html/ecb.is241212~ce143b3bc8.en.html,
ECB,2025-01-30,ECB_2025_01,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,cut,-125.0,,0.85,explicit cut bps,"\b(cut|reduced|lowered|eased|decreased)\b.{0,90}?\bby\s+([0-9]+(?:\.[0-9]+)?)\s+(?:basis points|bps)\b","mate? Why did you lower the midpoint? What is the significance, if there is a significance, of this change? First of all, I just want to remind you that by lowering by 25 basis points today our three interest rates, particularly the DFR, we have now cut by 125 basis points relative to the high level where we were. Secondly, there was no discussion as to whether this decision was appropriate or not. It was a unanimous decision, so all governors supported the decision that was articulated by Philip Lane this morning of",A middle path for ECB monetary policy,https://www.ecb.europa.eu/press/key/date/2025/html/ecb.sp250205~94958ee099.en.html,
ECB,2025-03-06,ECB_2025_03,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,cut,,,0.75,strong cut keyword,\bdecided\s+to\s+(?:lower|reduce)\b,"dent of the ECB, Luis de Guindos, Vice-President of the ECB Frankfurt am Main, 6 March 2025 Jump to the transcript of the questions and answers Good afternoon, the Vice-President and I welcome you to our press conference. The Governing Council today decided to lower the three key ECB interest rates by 25 basis points. In particular, the decision to lower the deposit facility rate - the rate through which we steer the monetary policy stance - is based on our updated assessment of the inflation outlook, the dynam","Christine Lagarde, Luis de Guindos: Monetary policy statement (with Q&A)",https://www.ecb.europa.eu/press/press_conference/monetary-policy-statement/2025/html/ecb.is250306~4307bd0941.en.html,
ECB,2025-04-17,ECB_2025_04,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,cut,-25.0,,0.85,explicit cut bps,"\b(cut|reduced|lowered|eased|decreased)\b.{0,90}?\bby\s+([0-9]+(?:\.[0-9]+)?)\s+(?:basis points|bps)\b","fs, because there the jury seems to be still out, but you seem to rather err on the side of that it has disinflationary effects, if I’m reading through your statement. Perhaps you could tell me if I’m right? I can confirm to you that the decision to cut rates by 25 basis points was a unanimous decision. Options were debated, but there was no one to argue in favour of a 50-basis-point cut, for instance. So 25 basis points was definitely the rate cut on which all in the room agreed. I will happily address the issue of why we",The communication of monetary policy decisions: incorporating risks and uncertainty,https://www.ecb.europa.eu/press/key/date/2025/html/ecb.sp250516~fd6d7138d8.en.html,
ECB,2025-06-05,ECB_2025_06,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,cut,-25.0,,0.85,explicit cut bps,"\b(cut|reduced|lowered|eased|decreased)\b.{0,90}?\bby\s+([0-9]+(?:\.[0-9]+)?)\s+(?:basis points|bps)\b","tion to stay, but without an outright denial of these talks. Have these talks taken place or not? And have you contemplated leaving the ECB early? I’ll start with the first question, which is really the order of business and the main topic today. We cut interest rates by 25 basis points. And with today’s cut, at the current level of interest rates, we believe that we are in a good position to navigate the uncertain conditions that will be coming up. So we are well-positioned to navigate those circumstances. I can also tell you that",Monetary policy decisions,https://www.ecb.europa.eu/press/pr/date/2025/html/ecb.mp250605~3b5f67d007.en.html,
ECB,2025-07-24,ECB_2025_07,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,hold,0.0,,0.75,strong hold keyword,"\b(left unchanged|kept unchanged|decided to maintain|decided to keep|no change to the policy rate|maintain the target range|target range\s+at\s+[0-9].{0,40}?to\s+[0-9])\b",PEAKER ROLE: SOURCE URL: https://www.ecb.europa.eu/press/pr/date/2025/html/ecb.mp250724~50bc70e13f.en.html DOCUMENT TYPE: html ==== EXTRACTED TEXT START ==== PRESS RELEASE Monetary policy decisions 24 July 2025 The Governing Council today decided to keep the three key ECB interest rates unchanged. Inflation is currently at the 2% medium-term target. The incoming information is broadly in line with the Governing Council’s previous assessment of the inflation outlook. Domestic price pressures have con,Monetary policy decisions,https://www.ecb.europa.eu/press/pr/date/2025/html/ecb.mp250724~50bc70e13f.en.html,
ECB,2025-09-11,ECB_2025_09,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,hold,0.0,,0.75,strong hold keyword,"\b(left unchanged|kept unchanged|decided to maintain|decided to keep|no change to the policy rate|maintain the target range|target range\s+at\s+[0-9].{0,40}?to\s+[0-9])\b",R ROLE: SOURCE URL: https://www.ecb.europa.eu/press/pr/date/2025/html/ecb.mp250911~6afb7a9490.en.html DOCUMENT TYPE: html ==== EXTRACTED TEXT START ==== PRESS RELEASE Monetary policy decisions 11 September 2025 The Governing Council today decided to keep the three key ECB interest rates unchanged. Inflation is currently at around the 2% medium-term target and the Governing Council’s assessment of the inflation outlook is broadly unchanged. The new ECB staff projections present a picture of inflation,Monetary policy decisions,https://www.ecb.europa.eu/press/pr/date/2025/html/ecb.mp250911~6afb7a9490.en.html,
ECB,2025-10-30,ECB_2025_10,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,hold,0.0,,0.75,strong hold keyword,"\b(left unchanged|kept unchanged|decided to maintain|decided to keep|no change to the policy rate|maintain the target range|target range\s+at\s+[0-9].{0,40}?to\s+[0-9])\b",KER ROLE: SOURCE URL: https://www.ecb.europa.eu/press/pr/date/2025/html/ecb.mp251030~cf0540b5c0.en.html DOCUMENT TYPE: html ==== EXTRACTED TEXT START ==== PRESS RELEASE Monetary policy decisions 30 October 2025 The Governing Council today decided to keep the three key ECB interest rates unchanged. Inflation remains close to the 2% medium-term target and the Governing Council’s assessment of the inflation outlook is broadly unchanged. The economy has continued to grow despite the challenging global e,Monetary policy decisions,https://www.ecb.europa.eu/press/pr/date/2025/html/ecb.mp251030~cf0540b5c0.en.html,
ECB,2025-12-18,ECB_2025_12,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,hold,0.0,,0.75,strong hold keyword,"\b(left unchanged|kept unchanged|decided to maintain|decided to keep|no change to the policy rate|maintain the target range|target range\s+at\s+[0-9].{0,40}?to\s+[0-9])\b","ER ROLE: SOURCE URL: https://www.ecb.europa.eu/press/pr/date/2025/html/ecb.mp251218~58b0e415a6.en.html DOCUMENT TYPE: html ==== EXTRACTED TEXT START ==== PRESS RELEASE Monetary policy decisions 18 December 2025 The Governing Council today decided to keep the three key ECB interest rates unchanged. Its updated assessment reconfirms that inflation should stabilise at the 2% target in the medium term. The new Eurosystem staff projections show headline inflation averaging 2.1% in 2025, 1.9% in 2026, 1.8",Monetary policy decisions,https://www.ecb.europa.eu/press/pr/date/2025/html/ecb.mp251218~58b0e415a6.en.html,
ECB,2026-02-05,ECB_2026_02,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,hold,0.0,,0.75,strong hold keyword,"\b(left unchanged|kept unchanged|decided to maintain|decided to keep|no change to the policy rate|maintain the target range|target range\s+at\s+[0-9].{0,40}?to\s+[0-9])\b","KER ROLE: SOURCE URL: https://www.ecb.europa.eu/press/pr/date/2026/html/ecb.mp260205~001d26959b.en.html DOCUMENT TYPE: html ==== EXTRACTED TEXT START ==== PRESS RELEASE Monetary policy decisions 5 February 2026 The Governing Council today decided to keep the three key ECB interest rates unchanged. Its updated assessment reconfirms that inflation should stabilise at its 2% target in the medium term. The economy remains resilient in a challenging global environment. Low unemployment, solid private sec",Monetary policy decisions,https://www.ecb.europa.eu/press/pr/date/2026/html/ecb.mp260205~001d26959b.en.html,
ECB,2026-03-19,ECB_2026_03,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,hold,0.0,,0.75,strong hold keyword,"\b(left unchanged|kept unchanged|decided to maintain|decided to keep|no change to the policy rate|maintain the target range|target range\s+at\s+[0-9].{0,40}?to\s+[0-9])\b","EAKER ROLE: SOURCE URL: https://www.ecb.europa.eu/press/pr/date/2026/html/ecb.mp260319~3057739775.en.html DOCUMENT TYPE: html ==== EXTRACTED TEXT START ==== PRESS RELEASE Monetary policy decisions 19 March 2026 The Governing Council today decided to keep the three key ECB interest rates unchanged. It is determined to ensure that inflation stabilises at the 2% target in the medium term. The war in the Middle East has made the outlook significantly more uncertain, creating upside risks for inflation a",Monetary policy decisions,https://www.ecb.europa.eu/press/pr/date/2026/html/ecb.mp260319~3057739775.en.html,
ECB,2026-04-30,ECB_2026_04,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,hold,0.0,,0.75,strong hold keyword,"\b(left unchanged|kept unchanged|decided to maintain|decided to keep|no change to the policy rate|maintain the target range|target range\s+at\s+[0-9].{0,40}?to\s+[0-9])\b","EAKER ROLE: SOURCE URL: https://www.ecb.europa.eu/press/pr/date/2026/html/ecb.mp260430~81b7179e6f.en.html DOCUMENT TYPE: html ==== EXTRACTED TEXT START ==== PRESS RELEASE Monetary policy decisions 30 April 2026 The Governing Council today decided to keep the three key ECB interest rates unchanged. While the incoming information has been broadly consistent with the Governing Council’s previous assessment of the inflation outlook, the upside risks to inflation and the downside risks to growth have int",Monetary policy decisions,https://www.ecb.europa.eu/press/pr/date/2026/html/ecb.mp260430~81b7179e6f.en.html,
FED,2021-11-03,FED_2021_11,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,hold,0.0,,0.75,strong hold keyword,"\b(left unchanged|kept unchanged|decided to maintain|decided to keep|no change to the policy rate|maintain the target range|target range\s+at\s+[0-9].{0,40}?to\s+[0-9])\b","me so that inflation averages 2 percent over time and longer‑term inflation expectations remain well anchored at 2 percent. The Committee expects to maintain an accommodative stance of monetary policy until these outcomes are achieved. The Committee decided to keep the target range for the federal funds rate (more) For release at 2 p.m. EDT November 3, 2021 -2- at 0 to 1/4 percent and expects it will be",FOMC statement,https://www.federalreserve.gov/monetarypolicy/files/monetary20211103a1.pdf,
FED,2022-03-16,FED_2022_03,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,hike,25.0,,0.85,explicit hike bps,"\b(raised|increased|lifted|tightened)\b.{0,90}?\bby\s+([0-9]+(?:\.[0-9]+)?)\s+(?:basis points|bps)\b","f the total decline. The manager turned next to a discussion of money mar- kets and policy implementation. Market participants ex- pected the interest on reserve balances rate and over- night reverse repurchase agreement (ON RRP) offering rate to be increased by 25 basis points at the current meeting, in line with their expected increase in the target range, and anticipated that the changes would fully pass through to market overnight interest rates. There was uncertainty around how ON RRP usage might evolve in the near te",FOMC statement,https://www.federalreserve.gov/monetarypolicy/files/monetary20220316a1.pdf,
FED,2022-05-04,FED_2022_05,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,,,,0.0,,,,FOMC statement,https://www.federalreserve.gov/monetarypolicy/files/monetary20220504a1.pdf,
FED,2022-06-15,FED_2022_06,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,hike,,,0.75,strong hike keyword,\bdecided\s+to\s+(?:increase|raise)\b,"sks to inflation and would be nimble in responding to incoming data and the evolv- ing outlook. In their assessment of the monetary policy stance neces- sary for achieving the Committee’s maximum-employ- ment and price-stability goals, the Committee decided to raise the target range for the federal funds rate to 1½ to 1¾ percent and anticipated that ongoing increases in the target range would be appropriate. In addition, mem- bers agreed that the Committee would continue reduc- ing its holdings of Treasury secu",FOMC statement,https://www.federalreserve.gov/monetarypolicy/files/monetary20220615a1.pdf,
FED,2022-07-27,FED_2022_07,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,hike,,,0.75,strong hike keyword,\bdecided\s+to\s+(?:increase|raise)\b,"statement indicating that these lockdowns were likely to exacerbate supply chain disrup- tions. In their assessment of the monetary policy stance neces- sary for achieving the Committee’s maximum-employ- ment and price-stability goals, the Committee decided to raise the target range for the federal funds rate to 2¼ to 2½ percent and anticipated that ongoing increases in the target range would be appropriate. In addition, mem- bers agreed that the Committee would continue reduc- ing the Federal Reserve’s holding",FOMC statement,https://www.federalreserve.gov/monetarypolicy/files/monetary20220727a1.pdf,
FED,2022-09-21,FED_2022_09,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,hike,,2.0,0.75,strong hike keyword,\bdecided\s+to\s+(?:increase|raise)\b,"bal economic activity. Members remarked that they remained highly attentive to inflation risks. In their assessment of the monetary policy stance neces- sary for achieving the Committee’s maximum-employ- ment and price-stability goals, the Committee decided to raise the target range for the federal funds rate to 3 to 3¼ percent and anticipated that ongoing increases in the target range would be appropriate. In addition, mem- bers agreed that the Committee would continue reduc- ing its holdings of Treasury secur",FOMC statement,https://www.federalreserve.gov/monetarypolicy/files/monetary20220921a1.pdf,
FED,2022-11-02,FED_2022_11,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,hike,,,0.75,strong hike keyword,\bdecided\s+to\s+(?:increase|raise)\b,"are weighing on global economic activity. The Committee is highly attentive to inflation risks. The Committee seeks to achieve maximum em- ployment and inflation at the rate of 2 percent over the longer run. In support of these goals, the Committee decided to raise the target range for the federal funds rate to 3¾ to 4 percent. The Committee anticipates that ongoing in- creases in the target range will be appropriate in order to attain a stance of monetary policy that is sufficiently restrictive to return infl",FOMC statement,https://www.federalreserve.gov/monetarypolicy/files/monetary20221102a1.pdf,
FED,2022-12-14,FED_2022_12,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,hike,,,0.75,strong hike keyword,\bdecided\s+to\s+(?:increase|raise)\b,"re weighing on global economic activity. The Committee is highly at- tentive to inflation risks. The Committee seeks to achieve maximum em- ployment and inflation at the rate of 2 percent over the longer run. In support of these goals, the Committee decided to raise the target range for the federal funds rate to 4¼ to 4½ percent. The Committee anticipates that ongoing in- creases in the target range will be appropriate in 5 In taking this action, the Board approved requests to estab- lish that rate submitted by",FOMC statement,https://www.federalreserve.gov/monetarypolicy/files/monetary20221214a1.pdf,
FED,2023-02-01,FED_2023_02,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,hike,,,0.75,strong hike keyword,\bdecided\s+to\s+(?:increase|raise)\b,"tributing to elevated global uncertainty. The Committee is highly attentive to inflation risks. The Committee seeks to achieve maximum em- ployment and inflation at the rate of 2 percent over the longer run. In support of these goals, the Committee decided to raise the target range for the federal funds rate to 4½ to 4¾ percent. The Committee anticipates that ongoing in- creases in the target range will be appropriate in order to attain a stance of monetary policy that is sufficiently restrictive to return inf",FOMC statement,https://www.federalreserve.gov/monetarypolicy/files/monetary20230201a1.pdf,
FED,2023-03-22,FED_2023_03,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,hike,,,0.75,strong hike keyword,\bdecided\s+to\s+(?:increase|raise)\b,"tent of these effects is uncertain. The Committee remains highly at- tentive to inflation risks. The Committee seeks to achieve maximum em- ployment and inflation at the rate of 2 percent over the longer run. In support of these goals, the Committee decided to raise the target range for the federal funds rate to 4¾ to 5 percent. The Committee will closely monitor incoming information and assess the implications for monetary policy. The Committee anticipates that some additional policy firming may be ap- propria",FOMC statement,https://www.federalreserve.gov/monetarypolicy/files/monetary20230322a1.pdf,
FED,2023-05-03,FED_2023_05,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,hike,,,0.75,strong hike keyword,\bdecided\s+to\s+(?:increase|raise)\b,"of these effects remains uncertain. The Committee re- mains highly attentive to inflation risks. The Committee seeks to achieve maximum employment and inflation at the rate of 2 per- cent over the longer run. In support of these goals, the Committee decided to raise the target range for the federal funds rate to 5 to 5¼ per- cent. The Committee will closely monitor in- coming information and assess the implica- tions for monetary policy. In determining the extent to which additional policy firming may be approp",FOMC statement,https://www.federalreserve.gov/monetarypolicy/files/monetary20230503a1.pdf,
FED,2023-07-26,FED_2023_07,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,hike,,,0.75,strong hike keyword,\bdecided\s+to\s+(?:increase|raise)\b,"of these effects remains uncertain. The Committee re- mains highly attentive to inflation risks. The Committee seeks to achieve maximum em- ployment and inflation at the rate of 2 percent over the longer run. In support of these goals, the Committee decided to raise the target range for the federal funds rate to 5¼ to 5½ percent. The Committee will continue to assess addi- tional information and its implications for mon- etary policy. In determining the extent of addi- tional policy firming that may be appropri",FOMC statement,https://www.federalreserve.gov/monetarypolicy/files/monetary20230726a1.pdf,
FED,2024-09-18,FED_2024_09,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,cut,,,0.75,strong cut keyword,\bdecided\s+to\s+(?:lower|reduce)\b,"s were roughly in balance. Members viewed the economic outlook as uncertain and agreed that they were attentive to the risks to both sides of the Committee’s dual mandate. In light of the progress on inflation and the balance of risks, the Committee decided to lower the target range for the federal funds rate to 4¾ to 5 percent. One member voted against that decision, preferring to lower the target range for the federal funds rate to 5 to 5¼ percent. Members concurred that, in considering additional adjustments",FOMC statement,https://www.federalreserve.gov/monetarypolicy/files/monetary20240918a1.pdf,
FED,2024-11-07,FED_2024_11,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,cut,,,0.75,strong cut keyword,\bdecided\s+to\s+(?:lower|reduce)\b,"mmittee’s employment and inflation goals were roughly in balance. Members viewed the economic outlook as uncertain and agreed that they were attentive to the risks to both sides of the Committee’s dual mandate. In support of its goals, the Committee decided to lower the target range for the federal funds rate by 25 basis points to 4½ to 4¾ percent. Members concurred that, in considering additional adjustments to the target range for the federal funds rate, they would carefully assess incoming data, the evolving",FOMC statement,https://www.federalreserve.gov/monetarypolicy/files/monetary20241107a1.pdf,
FED,2025-08-22,FED_2025_08,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,,,,0.0,,,,Monetary Policy and the Fedâs Framework Review,https://www.federalreserve.gov/newsevents/speech/powell20250822a.htm,
FED,2025-09-17,FED_2025_09,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,cut,,,0.75,strong cut keyword,\bdecided\s+to\s+(?:lower|reduce)\b,"mic outlook remains elevated. The Committee is attentive to the risks to both sides of its dual mandate and judges that downside risks to employment have risen. In support of its goals and in light of the shift in the balance of risks, the Committee decided to lower the target range for the federal funds rate by ¼ percentage point to 4 to 4¼ percent. In considering additional adjustments to the target range for the federal funds rate, the 12 September 16-17, 2025 Committee will carefully assess incoming data, t",FOMC statement,https://www.federalreserve.gov/monetarypolicy/files/monetary20250917a1.pdf,
FED,2025-10-29,FED_2025_10,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,cut,,,0.75,strong cut keyword,\bdecided\s+to\s+(?:lower|reduce)\b,"at the Committee was attentive to the risks to both sides of its dual mandate and that downside risks to employment had risen in recent months. In support of the Committee’s goals and in light of the shift in the balance of risks, almost all members decided to lower the target range for the federal funds rate by ¼ percentage point to 3¾ to 4 percent. Two members voted against that decision. One of these members preferred to lower the target range ½ percentage point, while the other member preferred to leave the",FOMC statement,https://www.federalreserve.gov/monetarypolicy/files/monetary20251029a1.pdf,
FED,2025-12-10,FED_2025_12,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,cut,,,0.75,strong cut keyword,\bdecided\s+to\s+(?:lower|reduce)\b,"remains elevated. The Committee is attentive to the risks to both sides of its dual mandate and judges that downside risks to employment rose in recent months. In support of its goals and in light of the shift in the balance of risks, the Committee decided to lower the target range for the federal funds rate by ¼ percentage point to 3½ to 3¾ percent. In considering the extent and timing of additional adjustments to the target range for the federal funds rate, the Committee will carefully assess incoming data,",FOMC statement,https://www.federalreserve.gov/monetarypolicy/files/monetary20251210a1.pdf,
FED,2026-03-18,FED_2026_03,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,hold,0.0,,0.75,strong hold keyword,"\b(left unchanged|kept unchanged|decided to maintain|decided to keep|no change to the policy rate|maintain the target range|target range\s+at\s+[0-9].{0,40}?to\s+[0-9])\b","e economic outlook remains elevated. The implications of developments in the Middle East for the U.S. economy are uncertain. The Committee is attentive to the risks to both sides of its dual mandate. In support of its goals, the Committee decided to maintain the target range for the federal funds rate at 3‑1/2 to 3‑3/4 percent. In considering the extent and timing of additional adjustments to the target range for the federal funds rate, the Committee will carefully assess incoming data, the evolving out",FOMC statement,https://www.federalreserve.gov/monetarypolicy/files/monetary20260318a1.pdf,
FED,2026-04-29,FED_2026_04,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,hold,0.0,,0.75,strong hold keyword,"\b(left unchanged|kept unchanged|decided to maintain|decided to keep|no change to the policy rate|maintain the target range|target range\s+at\s+[0-9].{0,40}?to\s+[0-9])\b","the longer run. Developments in the Middle East are contributing to a high level of uncertainty about the economic outlook. The Committee is attentive to the risks to both sides of its dual mandate. In support of its goals, the Committee decided to maintain the target range for the federal funds rate at 3‑1/2 to 3‑3/4 percent. In considering the extent and timing of additional adjustments to the target range for the federal funds rate, the Committee will carefully assess incoming data, the evolving out",FOMC statement,https://www.federalreserve.gov/monetarypolicy/files/monetary20260429a1.pdf,
NORGES_BANK,2021-06-01,NORGES_BANK_2021_06_D,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,,,,0.0,,,,Monetary policy strategy - from mandate to decisions,https://www.norges-bank.no/en/news-events/news/Speeches/2021/2021-10-20-olsen/,
NORGES_BANK,2022-06-01,NORGES_BANK_2022_06_D,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,,,,0.0,,,,Monetary policy and inflation,https://www.norges-bank.no/en/news-events/news/Speeches/2022/2022-10-20-cme/,
NORGES_BANK,2025-06-01,NORGES_BANK_2025_06_D,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,,,,0.0,,,,Research-based models in monetary policy decision-making,https://www.norges-bank.no/en/news-events/news/Speeches/2026/2026-05-21-bache/,
RBA,2021-02-02,RBA_2021_02,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,hold,0.0,,0.75,strong hold keyword,"\b(left unchanged|kept unchanged|decided to maintain|decided to keep|no change to the policy rate|maintain the target range|target range\s+at\s+[0-9].{0,40}?to\s+[0-9])\b","rba.gov.au/media-releases/2021/mr-21-01.html DOCUMENT TYPE: html ==== EXTRACTED TEXT START ==== Media Release Statement by Philip Lowe, Governor: Monetary Policy Decision Number 2021-01 Date 2 February 2021 At its meeting today, the Board decided to maintain the targets of 10 basis points for the cash rate and the yield on the 3-year Australian Government bond, as well as the parameters of the Term Funding Facility. It also decided to purchase an additional $100 billion of bonds issued by the Australian",2 February 2021,https://www.rba.gov.au/media-releases/2021/mr-21-01.html,
RBA,2021-03-02,RBA_2021_03,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,hold,0.0,,0.75,strong hold keyword,"\b(left unchanged|kept unchanged|decided to maintain|decided to keep|no change to the policy rate|maintain the target range|target range\s+at\s+[0-9].{0,40}?to\s+[0-9])\b","ww.rba.gov.au/media-releases/2021/mr-21-03.html DOCUMENT TYPE: html ==== EXTRACTED TEXT START ==== Media Release Statement by Philip Lowe, Governor: Monetary Policy Decision Number 2021-03 Date 2 March 2021 At its meeting today, the Board decided to maintain the current policy settings, including the targets of 10 basis points for the cash rate and the yield on the 3-year Australian Government bond, as well as the parameters of the Term Funding Facility and the government bond purchase program. The outl",2 March 2021,https://www.rba.gov.au/media-releases/2021/mr-21-03.html,
RBA,2021-04-06,RBA_2021_04,hold,0.0,,0.5,explicit_unchanged_keyword,True,confidence below 0.7; policy_rate_after missing; keyword-only extraction,medium,hold,0.0,,0.75,strong hold keyword,"\b(left unchanged|kept unchanged|decided to maintain|decided to keep|no change to the policy rate|maintain the target range|target range\s+at\s+[0-9].{0,40}?to\s+[0-9])\b","ww.rba.gov.au/media-releases/2021/mr-21-04.html DOCUMENT TYPE: html ==== EXTRACTED TEXT START ==== Media Release Statement by Philip Lowe, Governor: Monetary Policy Decision Number 2021-04 Date 6 April 2021 At its meeting today, the Board decided to maintain the current policy settings, including the targets of 10 basis points for the cash rate and the yield on the 3-year Australian Government bond, as well as the parameters of the Term Funding Facility and the government bond purchase program. The roll",6 April 2021,https://www.rba.gov.au/media-releases/2021/mr-21-04.html,
